P580/P582/P69_h/P69_t/P812	+1992-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1993-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q1004037	Q13371	Q36442
P39_h/P39_t/P580/P582/P642	Q15731273	Q708492	+1999-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2012-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q6839
P580/P582/P69_h/P69_t/P812	+1908-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1912-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q1573409	Q152087	Q34178
P512/P580/P582/P69_h/P69_t	Q183816	+1946-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1948-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q158030	Q209842
P108_h/P108_t/P580/P582/P794	Q158092	Q503424	+1972-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1990-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q121594
P1642/P54_h/P54_t/P580/P582	Q2914547	Q15845070	Q1519427	+1998-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1998-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q15845070	Q19584	+1999-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1999-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P2868/P463_h/P463_t/P580/P582	Q18913513	Q1598331	Q833738	+1926-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1934-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1366/P39_h/P39_t/P580/P582	Q57319	Q160318	Q42298242	+1993-06-14T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727	+2004-10-07T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q160363	Q670438	+2008-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2009-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q160363	Q201360	+2007-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2007-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q160363	Q2419887	+1994-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1995-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q160363	Q670438	+2008-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2008-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P17/P580/P582/P937_h/P937_t	Q1206012	+1921-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1924-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q160422	Q3955
P17/P580/P582/P937_h/P937_t	Q29999	+1916-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1921-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q160422	Q43631
P39_h/P39_t/P580/P582/P642	Q16063325	Q3364526	+1851-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1854-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q3246744
P108_h/P108_t/P39/P580/P582	Q160640	Q202660	Q121594	+1970-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1978-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P2937/P39_h/P39_t/P580/P582	Q3146706	Q160802	Q3044918	+1951-06-17T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727	+1955-12-01T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q161069	Q770740	+2004-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2005-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P2868/P463_h/P463_t/P580/P582	Q18913513	Q1611433	Q451079	+1935-06-05T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727	+1941-09-01T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727
P512/P580/P582/P69_h/P69_t	Q191701	+1983-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1985-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q16146870	Q49126
P512/P582/P69_h/P69_t/P812	Q950900	+1970-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q1615	Q4614	Q3798668
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1623213	Q506832	+2010-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2010-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P39_h/P39_t/P580/P582/P642	Q162356	Q18810062	+1553-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985786	+1553-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985786	Q179876
P1365/P39_h/P39_t/P580/P582	Q151494	Q162543	Q15315411	+1918-07-03T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727	+1922-11-19T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q163666	Q2641	+2013-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2014-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P39_h/P39_t/P580/P582/P768	Q164346	Q9045502	+1945-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1969-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q585
P101/P1027/P166_h/P166_t/P585	Q11023	Q9696	Q164384	Q737051	+1962-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1416/P39_h/P39_t/P580/P582	Q161562	Q164384	Q1622272	+1930-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1949-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1416/P39_h/P39_t/P580/P582	Q152838	Q164384	Q1402736	+1908-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1912-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q164521	Q5315710	+1974-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1974-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q280658	Q164546	Q8682	+1953-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1964-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q164546	Q327172	+1946-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1946-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1646840	Q459148	+1995-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1996-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1646840	Q126334	+1994-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1995-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1646840	Q288419	+1988-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1989-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1646840	Q760736	+1990-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1991-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1646840	Q2714	+1999-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2000-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1652615	Q6463	+1995-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1996-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q16582014	Q290893	+2012-01-15T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727	+2012-11-25T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q16582014	Q1023556	+2016-06-28T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727	+2016-08-30T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q16582014	Q2617777	+2016-08-30T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727	+2017-03-03T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727
P2937/P39_h/P39_t/P580/P582	Q4109049	Q16709423	Q12132454	+1990-05-15T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727	+1994-05-10T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727
P2937/P39_h/P39_t/P580/P582	Q890183	Q16709423	Q12132454	+1994-05-11T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727	+1998-05-12T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727
P108_h/P108_t/P39/P580/P582	Q168419	Q202660	Q121594	+1768-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1807-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1689399	Q849139	+2010-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2011-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q222052	Q169452	Q121783	+1996-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2004-07-14T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q222052	Q169452	Q164177	+2008-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2009-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q222052	Q169452	Q131371	+2010-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2011-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P166_h/P166_t/P1706/P1706/P585	Q1701279	Q80061	Q6796222	Q5341373	+2014-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q170328	Q172476	+1989-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1989-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q170328	Q19513	+1989-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1990-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q170328	Q1132418	+1985-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1986-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1411_h/P1411_t/P1686/P585/P805	Q170510	Q106291	Q127367	+2001-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q753167
P580/P582/P69_h/P69_t/P812	+1907-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1910-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q170596	Q81174	Q309
P512/P580/P582/P69_h/P69_t	Q1540185	+1969-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1976-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q170899	Q784171
P413/P54_h/P54_t/P580/P582	Q193592	Q171583	Q19612	+1974-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1975-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q193592	Q171583	Q394466	+1976-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1976-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q628099	Q17163	Q81888	+1985-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1988-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q628099	Q17163	Q7156	+1988-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1996-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q628099	Q17163	Q17228	+2009-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2013-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P108_h/P108_t/P39/P580/P582	Q171969	Q202660	Q121594	+1800-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1832-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P2868/P463_h/P463_t/P580/P582	Q2625729	Q172911	Q1132636	+1907-02-05T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727	+1930-09-29T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727
P551_h/P551_t/P580/P582/P828	Q173028	Q30	+1938-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1989-04-22T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727	Q187668
P1642/P54_h/P54_t/P580/P582	Q2914547	Q173139	Q9616	+2000-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2000-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P106_h/P106_t/P276/P580/P582	Q1732676	Q37226	Q387396	+1910-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1911-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q17385855	Q2511419	+1991-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1991-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P512/P582/P69_h/P69_t/P812	Q752297	+1981-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q173994	Q49108	Q8134
P413/P54_h/P54_t/P580/P582	Q336286	Q17507	Q18656	+2004-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2008-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q336286	Q17507	Q10308	+2006-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2007-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q212413	Q17717	Q166105	+1960-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1970-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q178649	Q17479	+1997-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1997-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P512/P582/P69_h/P69_t/P812	Q1765120	+1928-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q178698	Q34433	Q27968
P2937/P39_h/P39_t/P4100/P580	Q30579723	Q17905	Q1939555	Q49768	+2017-10-24T00:00:00Z#0#0#0#11#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q222052	Q179051	Q169637	+1969-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1975-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q222052	Q179051	Q121783	+1975-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1989-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P108_h/P108_t/P39/P580/P582	Q179109	Q202660	Q121594	+1976-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1980-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q179334	Q18656	+2007-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2007-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P512/P582/P69_h/P69_t/P812	Q1765120	+1963-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q180619	Q4775012	Q1069
P1642/P54_h/P54_t/P580/P582	Q2914547	Q180724	Q274465	+1998-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1998-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q180724	Q1422177	+1999-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1999-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q180724	Q1133475	+2002-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2002-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P108_h/P108_t/P131/P580/P582	Q180923	Q193755	Q79842	+1979-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1900-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q180939	Q18721	+2003-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2003-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P580/P582/P69_h/P69_t/P812	+1939-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1943-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q180962	Q13371	Q3798668
P1642/P54_h/P54_t/P580/P582	Q2914547	Q180993	Q1457	+2007-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2008-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q181139	Q80987	+2001-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2001-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P512/P580/P582/P69_h/P69_t	Q752297	+1946-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1948-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q181369	Q131252
P1411_h/P1411_t/P1686/P585/P805	Q181887	Q103916	Q4430	+1963-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q917143
P1642/P54_h/P54_t/P580/P582	Q2914547	Q18216371	Q1053786	+1985-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1985-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q18216371	Q509801	+1986-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1986-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P106_h/P106_t/P580/P69/P794	Q18233236	Q1622272	+1994-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q627969	Q27043377
P512/P582/P69_h/P69_t/P812	Q1589434	+1986-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q18233236	Q144488	Q1066186
P1642/P54_h/P54_t/P580/P582	Q2914547	Q182451	Q1893	+2012-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2013-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q182451	Q2052	+2015-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2015-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q222052	Q182455	Q506754	+1958-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1959-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q222052	Q182455	Q157376	+1959-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1965-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q222052	Q182455	Q138089	+1965-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1968-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q222052	Q182455	Q121783	+1968-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1973-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P131/P131/P17/P19_h/P19_t	Q171331	Q133356	Q15180	Q182654	Q161965
P580/P582/P69_h/P69_t/P812	+1962-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1963-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q183492	Q13371	Q186579
P580/P582/P69_h/P69_t/P812	+1965-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1967-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	Q183492	Q13371	Q186579
P413/P54_h/P54_t/P580/P582	Q193592	Q1835	Q8682	+2001-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2006-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q193592	Q1835	Q1422	+1996-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2001-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P413/P54_h/P54_t/P580/P582	Q193592	Q1835	Q47774	+1994-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2006-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1839	Q730809	+1992-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1993-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P108_h/P108_t/P39/P580/P582	Q18430	Q34433	Q121594	+1976-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1979-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P108_h/P108_t/P39/P580/P582	Q18430	Q21578	Q121594	+1979-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1988-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P108_h/P108_t/P39/P580/P582	Q18430	Q49112	Q121594	+1970-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1974-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P108_h/P108_t/P39/P580/P582	Q18443	Q202660	Q121594	+1942-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+1945-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P166_h/P166_t/P1706/P1706/P585	Q184563	Q38104	Q39246	Q186465	+1965-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P166_h/P166_t/P1706/P1706/P585	Q184566	Q38104	Q83557	Q83552	+1964-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P166_h/P166_t/P1706/P1706/P585	Q184577	Q38104	Q949	Q163415	+1956-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P166_h/P166_t/P1706/P1706/P585	Q184659	Q80061	Q123280	Q83333	+1962-00-00T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1848778	Q8428	+2011-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2011-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1848778	Q139399	+2008-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2008-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1848778	Q2314607	+2006-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2006-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
P1642/P54_h/P54_t/P580/P582	Q2914547	Q1848778	Q652516	+2005-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727	+2005-01-01T00:00:00Z#0#0#0#9#http://www.wikidata.org/entity/Q1985727
